id_nodo,tipo,nombre,id_indicador,id_proyecto,id_fragmento,campo_origen,idioma,texto
FRAGMENTO::2-s2.0-85156248326::fuente::16,FRAGMENTO,2-s2.0-85156248326::fuente::16,,,2-s2.0-85156248326::fuente::16,fuente,desconocido,Scopus | CvLAC
FRAGMENTO::2-s2.0-85156248326::coautores::17,FRAGMENTO,2-s2.0-85156248326::coautores::17,,,2-s2.0-85156248326::coautores::17,coautores,es,"De Souza-Martins, Marlucio;Figueroa-Ángel, Melba Ximena"
FRAGMENTO::2-s2.0-85156248326::afiliacion_coautores::18,FRAGMENTO,2-s2.0-85156248326::afiliacion_coautores::18,,,2-s2.0-85156248326::afiliacion_coautores::18,afiliacion_coautores,desconocido,Universidad Santo Tomás| Pontificia Universidad Javeriana
FRAGMENTO::2-s2.0-85156248326::pais_coautores::19,FRAGMENTO,2-s2.0-85156248326::pais_coautores::19,,,2-s2.0-85156248326::pais_coautores::19,pais_coautores,desconocido,Colombia
FACULTAD::educacion,FACULTAD,EDUCACIÓN,,,,,,
PROGRAMA::mega prime educacion,PROGRAMA,Mega Prime Educacion,,,,,,
"INVESTIGADOR::de souza martins, marlucio",INVESTIGADOR,"De Souza Martins, Marlucio",,,,,,
PALABRA_CLAVE::health,PALABRA_CLAVE,health,,,,,,
PALABRA_CLAVE::psychological factors,PALABRA_CLAVE,psychological factors,,,,,,
PALABRA_CLAVE::quality of life,PALABRA_CLAVE,quality of life,,,,,,
PALABRA_CLAVE::systematic review,PALABRA_CLAVE,systematic review,,,,,,
PALABRA_CLAVE::university students,PALABRA_CLAVE,university students,,,,,,
"COAUTOR::de souza-martins, marlucio",COAUTOR,"De Souza-Martins, Marlucio",,,,,,
"COAUTOR::figueroa-angel, melba ximena",COAUTOR,"Figueroa-Ángel, Melba Ximena",,,,,,
AFILIACION::universidad santo tomas,AFILIACION,Universidad Santo Tomás,,,,,,
ARTICULO::2-s2.0-85099940331,ARTICULO,The Bibliometric Studies in the Field of Ibero-American Psychology: A Metabibliometric Review,,2-s2.0-85099940331,,,,
FRAGMENTO::2-s2.0-85099940331::facultad::1,FRAGMENTO,2-s2.0-85099940331::facultad::1,,,2-s2.0-85099940331::facultad::1,facultad,desconocido,PSICOLOGÍA
FRAGMENTO::2-s2.0-85099940331::programa_creacion::2,FRAGMENTO,2-s2.0-85099940331::programa_creacion::2,,,2-s2.0-85099940331::programa_creacion::2,programa_creacion,desconocido,Tanda Mega Prime
FRAGMENTO::2-s2.0-85099940331::tipo_documental::3,FRAGMENTO,2-s2.0-85099940331::tipo_documental::3,,,2-s2.0-85099940331::tipo_documental::3,tipo_documental,desconocido,ARTICLE
FRAGMENTO::2-s2.0-85099940331::investigador_docente::4,FRAGMENTO,2-s2.0-85099940331::investigador_docente::4,,,2-s2.0-85099940331::investigador_docente::4,investigador_docente,desconocido,"López López, Wilson"
FRAGMENTO::2-s2.0-85099940331::anio::5,FRAGMENTO,2-s2.0-85099940331::anio::5,,,2-s2.0-85099940331::anio::5,anio,desconocido,2020
FRAGMENTO::2-s2.0-85099940331::nombre_producto::6,FRAGMENTO,2-s2.0-85099940331::nombre_producto::6,,,2-s2.0-85099940331::nombre_producto::6,nombre_producto,en,The Bibliometric Studies in the Field of Ibero-American Psychology: A Metabibliometric Review
FRAGMENTO::2-s2.0-85099940331::resumen::7,FRAGMENTO,2-s2.0-85099940331::resumen::7,,,2-s2.0-85099940331::resumen::7,resumen,en,"Bibliometry consists on the mathematical and statistical treatment of published scientific information. This methodology, or technique (following some authors), includes the quantification of bibliographic information that can be analyzed. Bibliometric and qualitative data reviews can be combined in order to offer high-quality conclusions. For more than three decades, bibliometric studies have proliferated with different uses, orientations, and applications in Ibero-American psychology. All the classic areas of psychology (basic psychological processes, clinical and health psychology, organizational and work psychology, educational psychology), as well as new areas, such as sports psychology, traffic psychology, consumer psychology, and others have been subject of bibliometric works."
FRAGMENTO::2-s2.0-85099940331::resumen::8,FRAGMENTO,2-s2.0-85099940331::resumen::8,,,2-s2.0-85099940331::resumen::8,resumen,en,"Several productions can be recognized where bibliometry is used for historical analysis, review of specialized literature, scientific journals analysis, and the recognition of different areas of research. The goal of this work is to provide a metabibliometric analysis, that is, a bibliometry of bibliometric studies. It is a descriptive study in which different documentary sources are retrieved, classified, and analyzed based on the proper procedure of bibliometric studies. This study examined the scientific and scholarly productions in the field of Ibero-American psychology, using three specific databases: Dialnet (Spain), Redalyc (Mexico), and SciELO (Brazil)."
FRAGMENTO::2-s2.0-85099940331::resumen::9,FRAGMENTO,2-s2.0-85099940331::resumen::9,,,2-s2.0-85099940331::resumen::9,resumen,en,"The choice of such databases was because they provide the indexation of a large number of psychology journals and also allow free access to their contents, which gives some coverage to the psychological production of the Ibero-American region. The search was guided by the following general descriptors: ""Bibliometric"" and ""Psychology"", present in any of the search fields of these databases. These two words are functionally equivalent to detect items in Spanish and Portuguese (because all articles have abstracts in English). Interdisciplinary studies were ruled out, and those clearly outside of psychological science or the profession of psychology."
FRAGMENTO::2-s2.0-85099940331::resumen::10,FRAGMENTO,2-s2.0-85099940331::resumen::10,,,2-s2.0-85099940331::resumen::10,resumen,en,"The final refined sample of 81 articles were classified according to the following indicators: a) lines of research; b) more frequent authors; c) countries of the authors; d) range of years of publications; e) language of the publications; f) gender in the writing of the works; g) the journals that published the most bibliometric studies; and h) the most analyzed journals from the bibliometric perspective. The vast majority of articles are from the present century (70), which highlights the recent explosion of work in the field. For reference only, eight articles were published in the 1990s, 34 articles were published in the 2000s, and 36 articles were published in the current half-decade. The language of the articles is distributed as follows: 71 in Spanish (88 %), 5 in English (6 %), and 5 in Portuguese (6 %)."
FRAGMENTO::2-s2.0-85099940331::resumen::11,FRAGMENTO,2-s2.0-85099940331::resumen::11,,,2-s2.0-85099940331::resumen::11,resumen,en,"The proportion by gender of correspondence authors reflects that 40 % are women (33 articles), and 60 % are men (48 articles), always considering the first signatory in cases of multiple authorship. The countries according to the correspondence author, taking the first author in the cases of multiple authors-hips, are: Spain (45), Colombia (15), Argentina (6), Brazil (5), Mexico (4), Chile (3), Peru (2) and Costa Rica (1). Results confirm that the bibliometric research design is a consistent methodological approach to evaluate the field of psychology as a discipline and a professional practice in Ibero-America. These results do not reflect the entire set of bibliometric research in Ibero-American psychology. However, they can also be considered as a representative map of bibliometric studies in the region."
FRAGMENTO::2-s2.0-85099940331::resumen::12,FRAGMENTO,2-s2.0-85099940331::resumen::12,,,2-s2.0-85099940331::resumen::12,resumen,en,"The most significant criticism that can be indicated for these bibliometric studies is the abusive descriptive perspective that appears in them. It would be desirable for this kind of research to incorporate other analytical perspectives to go beyond the purely descriptive, which could obtain greater interpretative and explanatory potential regarding what was investigated"
FRAGMENTO::2-s2.0-85099940331::palabras_clave::13,FRAGMENTO,2-s2.0-85099940331::palabras_clave::13,,,2-s2.0-85099940331::palabras_clave::13,palabras_clave,en,bibliometric analysis | history of psychology | Ibero-America | metabibliometric analysis | scientometrics
FRAGMENTO::2-s2.0-85099940331::nombre_revista_libro::14,FRAGMENTO,2-s2.0-85099940331::nombre_revista_libro::14,,,2-s2.0-85099940331::nombre_revista_libro::14,nombre_revista_libro,desconocido,Interdisciplinaria
FRAGMENTO::2-s2.0-85099940331::fuente::15,FRAGMENTO,2-s2.0-85099940331::fuente::15,,,2-s2.0-85099940331::fuente::15,fuente,desconocido,Scopus | WoS | CvLAC | Google Scholar
FRAGMENTO::2-s2.0-85099940331::coautores::16,FRAGMENTO,2-s2.0-85099940331::coautores::16,,,2-s2.0-85099940331::coautores::16,coautores,en,"Gallegos M., Pérez-Acosta A.M., Klappenbach H., López W.L., Bregman C."
FRAGMENTO::2-s2.0-85099940331::afiliacion_coautores::17,FRAGMENTO,2-s2.0-85099940331::afiliacion_coautores::17,,,2-s2.0-85099940331::afiliacion_coautores::17,afiliacion_coautores,es,"Universidad Nacional de Rosario, Argentina; Universidad Católica del Maule, Chile; Universidade Católica de Minas Gerais, Brazil; Nacional de Investigaciones Científicas y Técnicas (CONICET), Buenos Aires, Argentina; Escuela de Medicina y Ciencias de la Salud de la Universidad del Rosario, Bogotá, Colombia; Universidad Nacional de San Luis, Nacional de Investigaciones Científicas y Técnicas (CONICET), Argentina; Universidad Javeriana, Bogotá, Colombia; Psicoterapeuta, Fundación Aiglé, Buenos Aires, Argentina"
FRAGMENTO::2-s2.0-85099940331::pais_coautores::18,FRAGMENTO,2-s2.0-85099940331::pais_coautores::18,,,2-s2.0-85099940331::pais_coautores::18,pais_coautores,desconocido,Colombia Chile Argentina Brazil
FACULTAD::psicologia,FACULTAD,PSICOLOGÍA,,,,,,
PROGRAMA::tanda mega prime,PROGRAMA,Tanda Mega Prime,,,,,,
"INVESTIGADOR::lopez lopez, wilson",INVESTIGADOR,"López López, Wilson",,,,,,
PALABRA_CLAVE::bibliometric analysis,PALABRA_CLAVE,bibliometric analysis,,,,,,
PALABRA_CLAVE::history of psychology,PALABRA_CLAVE,history of psychology,,,,,,
PALABRA_CLAVE::ibero-america,PALABRA_CLAVE,Ibero-America,,,,,,
PALABRA_CLAVE::metabibliometric analysis,PALABRA_CLAVE,metabibliometric analysis,,,,,,
PALABRA_CLAVE::scientometrics,PALABRA_CLAVE,scientometrics,,,,,,
"COAUTOR::gallegos m., perez-acosta a.m., klappenbach h., lopez w.l., bregman c.",COAUTOR,"Gallegos M., Pérez-Acosta A.M., Klappenbach H., López W.L., Bregman C.",,,,,,
"AFILIACION::universidad nacional de rosario, argentina",AFILIACION,"Universidad Nacional de Rosario, Argentina",,,,,,
"AFILIACION::universidad catolica del maule, chile",AFILIACION,"Universidad Católica del Maule, Chile",,,,,,
"AFILIACION::universidade catolica de minas gerais, brazil",AFILIACION,"Universidade Católica de Minas Gerais, Brazil",,,,,,
"AFILIACION::nacional de investigaciones cientificas y tecnicas (conicet), buenos aires, argentina",AFILIACION,"Nacional de Investigaciones Científicas y Técnicas (CONICET), Buenos Aires, Argentina",,,,,,
"AFILIACION::escuela de medicina y ciencias de la salud de la universidad del rosario, bogota, colombia",AFILIACION,"Escuela de Medicina y Ciencias de la Salud de la Universidad del Rosario, Bogotá, Colombia",,,,,,
"AFILIACION::universidad nacional de san luis, nacional de investigaciones cientificas y tecnicas (conicet), argentina",AFILIACION,"Universidad Nacional de San Luis, Nacional de Investigaciones Científicas y Técnicas (CONICET), Argentina",,,,,,
"AFILIACION::universidad javeriana, bogota, colombia",AFILIACION,"Universidad Javeriana, Bogotá, Colombia",,,,,,
"AFILIACION::psicoterapeuta, fundacion aigle, buenos aires, argentina",AFILIACION,"Psicoterapeuta, Fundación Aiglé, Buenos Aires, Argentina",,,,,,
PAIS::colombia chile argentina brazil,PAIS,Colombia Chile Argentina Brazil,,,,,,
ARTICULO::ART-DEMO-001,ARTICULO,Participatory evaluation of a community telehealth program for rural caregivers,,ART-DEMO-001,,,,
FRAGMENTO::ART-DEMO-001::tipo_documental::1,FRAGMENTO,ART-DEMO-001::tipo_documental::1,,,ART-DEMO-001::tipo_documental::1,tipo_documental,desconocido,ARTICLE
FRAGMENTO::ART-DEMO-001::investigador_docente::2,FRAGMENTO,ART-DEMO-001::investigador_docente::2,,,ART-DEMO-001::investigador_docente::2,investigador_docente,desconocido,"Autora Demo, Elena"
FRAGMENTO::ART-DEMO-001::anio::3,FRAGMENTO,ART-DEMO-001::anio::3,,,ART-DEMO-001::anio::3,anio,desconocido,2026
FRAGMENTO::ART-DEMO-001::nombre_producto::4,FRAGMENTO,ART-DEMO-001::nombre_producto::4,,,ART-DEMO-001::nombre_producto::4,nombre_producto,en,Participatory evaluation of a community telehealth program for rural caregivers
FRAGMENTO::ART-DEMO-001::resumen::5,FRAGMENTO,ART-DEMO-001::resumen::5,,,ART-DEMO-001::resumen::5,resumen,en,"This article reports a participatory evaluation of a telehealth program with rural caregivers, community leaders and primary care teams. External academic and non-academic actors participated actively in defining the problem, implementing the service and evaluating the results. Workshops identified needs, tested the service and discussed changes in access to support."
FRAGMENTO::ART-DEMO-001::palabras_clave::6,FRAGMENTO,ART-DEMO-001::palabras_clave::6,,,ART-DEMO-001::palabras_clave::6,palabras_clave,desconocido,telehealth; caregivers; active participation; rural health
FRAGMENTO::ART-DEMO-001::nombre_revista_libro::7,FRAGMENTO,ART-DEMO-001::nombre_revista_libro::7,,,ART-DEMO-001::nombre_revista_libro::7,nombre_revista_libro,en,Demo Journal of Community Health
FRAGMENTO::ART-DEMO-001::fuente::8,FRAGMENTO,ART-DEMO-001::fuente::8,,,ART-DEMO-001::fuente::8,fuente,desconocido,DEMO
FRAGMENTO::ART-DEMO-001::coautores::9,FRAGMENTO,ART-DEMO-001::coautores::9,,,ART-DEMO-001::coautores::9,coautores,desconocido,"Autor Demo, Andrés"
FRAGMENTO::ART-DEMO-001::afiliacion_coautores::10,FRAGMENTO,ART-DEMO-001::afiliacion_coautores::10,,,ART-DEMO-001::afiliacion_coautores::10,afiliacion_coautores,desconocido,Universidad Demo
FRAGMENTO::ART-DEMO-001::pais_coautores::11,FRAGMENTO,ART-DEMO-001::pais_coautores::11,,,ART-DEMO-001::pais_coautores::11,pais_coautores,desconocido,Colombia
FRAGMENTO::ART-DEMO-001::objetivos::12,FRAGMENTO,ART-DEMO-001::objetivos::12,,,ART-DEMO-001::objetivos::12,objetivos,es,"Documentar la participación de organizaciones comunitarias y equipos de salud durante la formulación, ejecución y evaluación del servicio."
"INVESTIGADOR::autora demo, elena",INVESTIGADOR,"Autora Demo, Elena",,,,,,
PALABRA_CLAVE::telehealth,PALABRA_CLAVE,telehealth,,,,,,
PALABRA_CLAVE::caregivers,PALABRA_CLAVE,caregivers,,,,,,
PALABRA_CLAVE::active participation,PALABRA_CLAVE,active participation,,,,,,
PALABRA_CLAVE::rural health,PALABRA_CLAVE,rural health,,,,,,
"COAUTOR::autor demo, andres",COAUTOR,"Autor Demo, Andrés",,,,,,
AFILIACION::universidad demo,AFILIACION,Universidad Demo,,,,,,
ARTICULO::ART-DEMO-002,ARTICULO,Open sensors and citizen science for urban air quality communication,,ART-DEMO-002,,,,
FRAGMENTO::ART-DEMO-002::tipo_documental::1,FRAGMENTO,ART-DEMO-002::tipo_documental::1,,,ART-DEMO-002::tipo_documental::1,tipo_documental,desconocido,ARTICLE
FRAGMENTO::ART-DEMO-002::investigador_docente::2,FRAGMENTO,ART-DEMO-002::investigador_docente::2,,,ART-DEMO-002::investigador_docente::2,investigador_docente,desconocido,"Autor Demo, Nicolás"
FRAGMENTO::ART-DEMO-002::anio::3,FRAGMENTO,ART-DEMO-002::anio::3,,,ART-DEMO-002::anio::3,anio,desconocido,2026
FRAGMENTO::ART-DEMO-002::nombre_producto::4,FRAGMENTO,ART-DEMO-002::nombre_producto::4,,,ART-DEMO-002::nombre_producto::4,nombre_producto,en,Open sensors and citizen science for urban air quality communication
FRAGMENTO::ART-DEMO-002::resumen::5,FRAGMENTO,ART-DEMO-002::resumen::5,,,ART-DEMO-002::resumen::5,resumen,en,"The study documents an open sensor network developed with schools and neighborhood organizations to measure urban air quality. Participants interpreted results, created and used accessible communication materials for non-specialized publics, and proposed local mitigation actions."
FRAGMENTO::ART-DEMO-002::palabras_clave::6,FRAGMENTO,ART-DEMO-002::palabras_clave::6,,,ART-DEMO-002::palabras_clave::6,palabras_clave,desconocido,citizen science; open sensors; air quality; public communication
FRAGMENTO::ART-DEMO-002::nombre_revista_libro::7,FRAGMENTO,ART-DEMO-002::nombre_revista_libro::7,,,ART-DEMO-002::nombre_revista_libro::7,nombre_revista_libro,desconocido,Demo Environmental Technology Review
FRAGMENTO::ART-DEMO-002::fuente::8,FRAGMENTO,ART-DEMO-002::fuente::8,,,ART-DEMO-002::fuente::8,fuente,desconocido,DEMO
FRAGMENTO::ART-DEMO-002::coautores::9,FRAGMENTO,ART-DEMO-002::coautores::9,,,ART-DEMO-002::coautores::9,coautores,desconocido,"Autora Demo, Valeria"
FRAGMENTO::ART-DEMO-002::afiliacion_coautores::10,FRAGMENTO,ART-DEMO-002::afiliacion_coautores::10,,,ART-DEMO-002::afiliacion_coautores::10,afiliacion_coautores,desconocido,Universidad Demo
FRAGMENTO::ART-DEMO-002::pais_coautores::11,FRAGMENTO,ART-DEMO-002::pais_coautores::11,,,ART-DEMO-002::pais_coautores::11,pais_coautores,desconocido,Colombia
FRAGMENTO::ART-DEMO-002::objetivos::12,FRAGMENTO,ART-DEMO-002::objetivos::12,,,ART-DEMO-002::objetivos::12,objetivos,es,Diseñar y utilizar productos de comunicación del conocimiento para públicos no especializados.
"INVESTIGADOR::autor demo, nicolas",INVESTIGADOR,"Autor Demo, Nicolás",,,,,,
PALABRA_CLAVE::citizen science,PALABRA_CLAVE,citizen science,,,,,,
PALABRA_CLAVE::open sensors,PALABRA_CLAVE,open sensors,,,,,,
PALABRA_CLAVE::air quality,PALABRA_CLAVE,air quality,,,,,,
PALABRA_CLAVE::public communication,PALABRA_CLAVE,public communication,,,,,,
"COAUTOR::autora demo, valeria",COAUTOR,"Autora Demo, Valeria",,,,,,
ARTICULO::ART-DEMO-003,ARTICULO,Cultural memory workshops and digital storytelling with displaced youth,,ART-DEMO-003,,,,
FRAGMENTO::ART-DEMO-003::tipo_documental::1,FRAGMENTO,ART-DEMO-003::tipo_documental::1,,,ART-DEMO-003::tipo_documental::1,tipo_documental,desconocido,ARTICLE
FRAGMENTO::ART-DEMO-003::investigador_docente::2,FRAGMENTO,ART-DEMO-003::investigador_docente::2,,,ART-DEMO-003::investigador_docente::2,investigador_docente,desconocido,"Autora Demo, Manuela"
FRAGMENTO::ART-DEMO-003::anio::3,FRAGMENTO,ART-DEMO-003::anio::3,,,ART-DEMO-003::anio::3,anio,desconocido,2026
FRAGMENTO::ART-DEMO-003::nombre_producto::4,FRAGMENTO,ART-DEMO-003::nombre_producto::4,,,ART-DEMO-003::nombre_producto::4,nombre_producto,en,Cultural memory workshops and digital storytelling with displaced youth
FRAGMENTO::ART-DEMO-003::resumen::5,FRAGMENTO,ART-DEMO-003::resumen::5,,,ART-DEMO-003::resumen::5,resumen,en,"This article presents digital storytelling workshops conducted with displaced youth and cultural organizations. Young participants curated narratives, preserved and revitalized cultural memory and community identity, produced audiovisual materials and shared them in public exhibitions."
FRAGMENTO::ART-DEMO-003::palabras_clave::6,FRAGMENTO,ART-DEMO-003::palabras_clave::6,,,ART-DEMO-003::palabras_clave::6,palabras_clave,desconocido,cultural memory; community identity; heritage; digital storytelling
FRAGMENTO::ART-DEMO-003::nombre_revista_libro::7,FRAGMENTO,ART-DEMO-003::nombre_revista_libro::7,,,ART-DEMO-003::nombre_revista_libro::7,nombre_revista_libro,en,Demo Culture and Society
FRAGMENTO::ART-DEMO-003::fuente::8,FRAGMENTO,ART-DEMO-003::fuente::8,,,ART-DEMO-003::fuente::8,fuente,desconocido,DEMO
FRAGMENTO::ART-DEMO-003::coautores::9,FRAGMENTO,ART-DEMO-003::coautores::9,,,ART-DEMO-003::coautores::9,coautores,desconocido,"Autor Demo, Felipe"
FRAGMENTO::ART-DEMO-003::afiliacion_coautores::10,FRAGMENTO,ART-DEMO-003::afiliacion_coautores::10,,,ART-DEMO-003::afiliacion_coautores::10,afiliacion_coautores,desconocido,Universidad Demo
FRAGMENTO::ART-DEMO-003::pais_coautores::11,FRAGMENTO,ART-DEMO-003::pais_coautores::11,,,ART-DEMO-003::pais_coautores::11,pais_coautores,desconocido,Colombia
FRAGMENTO::ART-DEMO-003::objetivos::12,FRAGMENTO,ART-DEMO-003::objetivos::12,,,ART-DEMO-003::objetivos::12,objetivos,es,Fortalecer la preservación y revitalización de la memoria e identidad cultural en la comunidad participante.
"INVESTIGADOR::autora demo, manuela",INVESTIGADOR,"Autora Demo, Manuela",,,,,,
PALABRA_CLAVE::cultural memory,PALABRA_CLAVE,cultural memory,,,,,,
PALABRA_CLAVE::community identity,PALABRA_CLAVE,community identity,,,,,,
PALABRA_CLAVE::heritage,PALABRA_CLAVE,heritage,,,,,,
PALABRA_CLAVE::digital storytelling,PALABRA_CLAVE,digital storytelling,,,,,,
"COAUTOR::autor demo, felipe",COAUTOR,"Autor Demo, Felipe",,,,,,
ARTICULO::ART-DEMO-004,ARTICULO,Circular bioeconomy pathways for farmer cooperatives,,ART-DEMO-004,,,,
FRAGMENTO::ART-DEMO-004::tipo_documental::1,FRAGMENTO,ART-DEMO-004::tipo_documental::1,,,ART-DEMO-004::tipo_documental::1,tipo_documental,desconocido,ARTICLE
FRAGMENTO::ART-DEMO-004::investigador_docente::2,FRAGMENTO,ART-DEMO-004::investigador_docente::2,,,ART-DEMO-004::investigador_docente::2,investigador_docente,desconocido,"Autor Demo, Tomás"
FRAGMENTO::ART-DEMO-004::anio::3,FRAGMENTO,ART-DEMO-004::anio::3,,,ART-DEMO-004::anio::3,anio,desconocido,2026
FRAGMENTO::ART-DEMO-004::nombre_producto::4,FRAGMENTO,ART-DEMO-004::nombre_producto::4,,,ART-DEMO-004::nombre_producto::4,nombre_producto,en,Circular bioeconomy pathways for farmer cooperatives
FRAGMENTO::ART-DEMO-004::resumen::5,FRAGMENTO,ART-DEMO-004::resumen::5,,,ART-DEMO-004::resumen::5,resumen,en,"Researchers and farmer cooperatives assessed circular bioeconomy pathways for agricultural residues. The study tested value-added prototypes that generated additional income through implementation and commercialization, analyzed local markets and co-produced a transfer guide for cooperative enterprises."
FRAGMENTO::ART-DEMO-004::palabras_clave::6,FRAGMENTO,ART-DEMO-004::palabras_clave::6,,,ART-DEMO-004::palabras_clave::6,palabras_clave,desconocido,bioeconomy; cooperatives; additional income; value chain
FRAGMENTO::ART-DEMO-004::nombre_revista_libro::7,FRAGMENTO,ART-DEMO-004::nombre_revista_libro::7,,,ART-DEMO-004::nombre_revista_libro::7,nombre_revista_libro,en,Demo Journal of Sustainable Economy
FRAGMENTO::ART-DEMO-004::fuente::8,FRAGMENTO,ART-DEMO-004::fuente::8,,,ART-DEMO-004::fuente::8,fuente,desconocido,DEMO
FRAGMENTO::ART-DEMO-004::coautores::9,FRAGMENTO,ART-DEMO-004::coautores::9,,,ART-DEMO-004::coautores::9,coautores,desconocido,"Autora Demo, Diana"
FRAGMENTO::ART-DEMO-004::afiliacion_coautores::10,FRAGMENTO,ART-DEMO-004::afiliacion_coautores::10,,,ART-DEMO-004::afiliacion_coautores::10,afiliacion_coautores,desconocido,Universidad Demo
FRAGMENTO::ART-DEMO-004::pais_coautores::11,FRAGMENTO,ART-DEMO-004::pais_coautores::11,,,ART-DEMO-004::pais_coautores::11,pais_coautores,desconocido,Colombia
FRAGMENTO::ART-DEMO-004::objetivos::12,FRAGMENTO,ART-DEMO-004::objetivos::12,,,ART-DEMO-004::objetivos::12,objetivos,es,Analizar ingresos adicionales derivados de la implementación y comercialización de procesos productivos mejorados.
"INVESTIGADOR::autor demo, tomas",INVESTIGADOR,"Autor Demo, Tomás",,,,,,
PALABRA_CLAVE::bioeconomy,PALABRA_CLAVE,bioeconomy,,,,,,
PALABRA_CLAVE::cooperatives,PALABRA_CLAVE,cooperatives,,,,,,
PALABRA_CLAVE::additional income,PALABRA_CLAVE,additional income,,,,,,
PALABRA_CLAVE::value chain,PALABRA_CLAVE,value chain,,,,,,
"COAUTOR::autora demo, diana",COAUTOR,"Autora Demo, Diana",,,,,,
ARTICULO::ART-DEMO-005,ARTICULO,Evidence briefs for local climate adaptation policy,,ART-DEMO-005,,,,
FRAGMENTO::ART-DEMO-005::tipo_documental::1,FRAGMENTO,ART-DEMO-005::tipo_documental::1,,,ART-DEMO-005::tipo_documental::1,tipo_documental,desconocido,ARTICLE
FRAGMENTO::ART-DEMO-005::investigador_docente::2,FRAGMENTO,ART-DEMO-005::investigador_docente::2,,,ART-DEMO-005::investigador_docente::2,investigador_docente,desconocido,"Autora Demo, Paula"
FRAGMENTO::ART-DEMO-005::anio::3,FRAGMENTO,ART-DEMO-005::anio::3,,,ART-DEMO-005::anio::3,anio,desconocido,2026
FRAGMENTO::ART-DEMO-005::nombre_producto::4,FRAGMENTO,ART-DEMO-005::nombre_producto::4,,,ART-DEMO-005::nombre_producto::4,nombre_producto,en,Evidence briefs for local climate adaptation policy
FRAGMENTO::ART-DEMO-005::resumen::5,FRAGMENTO,ART-DEMO-005::resumen::5,,,ART-DEMO-005::resumen::5,resumen,en,"The article analyzes the co-production of evidence briefs with local government, environmental groups and residents to support climate adaptation decisions. Findings informed a local policy program, were translated into accessible materials and discussed in public policy roundtables."
FRAGMENTO::ART-DEMO-005::palabras_clave::6,FRAGMENTO,ART-DEMO-005::palabras_clave::6,,,ART-DEMO-005::palabras_clave::6,palabras_clave,desconocido,climate adaptation; policy program; evidence briefs; public policy
FRAGMENTO::ART-DEMO-005::nombre_revista_libro::7,FRAGMENTO,ART-DEMO-005::nombre_revista_libro::7,,,ART-DEMO-005::nombre_revista_libro::7,nombre_revista_libro,desconocido,Demo Public Policy Review
FRAGMENTO::ART-DEMO-005::fuente::8,FRAGMENTO,ART-DEMO-005::fuente::8,,,ART-DEMO-005::fuente::8,fuente,desconocido,DEMO
FRAGMENTO::ART-DEMO-005::coautores::9,FRAGMENTO,ART-DEMO-005::coautores::9,,,ART-DEMO-005::coautores::9,coautores,desconocido,"Autor Demo, Sergio"
FRAGMENTO::ART-DEMO-005::afiliacion_coautores::10,FRAGMENTO,ART-DEMO-005::afiliacion_coautores::10,,,ART-DEMO-005::afiliacion_coautores::10,afiliacion_coautores,desconocido,Universidad Demo
FRAGMENTO::ART-DEMO-005::pais_coautores::11,FRAGMENTO,ART-DEMO-005::pais_coautores::11,,,ART-DEMO-005::pais_coautores::11,pais_coautores,desconocido,Colombia
FRAGMENTO::ART-DEMO-005::objetivos::12,FRAGMENTO,ART-DEMO-005::objetivos::12,,,ART-DEMO-005::objetivos::12,objetivos,mixto,Examinar programas públicos implementados a partir de los hallazgos y recomendaciones del estudio.
"INVESTIGADOR::autora demo, paula",INVESTIGADOR,"Autora Demo, Paula",,,,,,
PALABRA_CLAVE::climate adaptation,PALABRA_CLAVE,climate adaptation,,,,,,
PALABRA_CLAVE::policy program,PALABRA_CLAVE,policy program,,,,,,
PALABRA_CLAVE::evidence briefs,PALABRA_CLAVE,evidence briefs,,,,,,
PALABRA_CLAVE::public policy,PALABRA_CLAVE,public policy,,,,,,
"COAUTOR::autor demo, sergio",COAUTOR,"Autor Demo, Sergio",,,,,,
