numero_proyecto,id_proyecto,titulo,id_indicador,categoria,ambito,indicador,tipo_indicador,forma_evaluacion,unidad,estado,valor_detectado,evidencia,justificacion,confianza
13,13,"Estados espacio-materiales de la gráfica digital""",SOC-02,IMPACTO_MAS_ALLA_ACADEMIA,SOCIEDAD,"El proyecto contribuye a consolidar redes de colaboración y alianzas entre comunidades, organizaciones e instituciones.",CUALITATIVO,CAMBIO,,NO_APLICA,,,No se orienta a comunidades u organizaciones ni a la conformación de alianzas.,0.93
13,13,"Estados espacio-materiales de la gráfica digital""",SOC-03,IMPACTO_MAS_ALLA_ACADEMIA,SOCIEDAD,"El proyecto contribuyó a enfrentar desigualdades, exclusión o injusticia, promoviendo justicia social, equidad, inclusión y respeto a los derechos humanos.",CUALITATIVO,CAMBIO,,NO_APLICA,,,"La naturaleza conceptual y estética del proyecto no se dirige a desigualdad, inclusión o derechos humanos.",0.94
13,13,"Estados espacio-materiales de la gráfica digital""",SOC-04,IMPACTO_MAS_ALLA_ACADEMIA,SOCIEDAD,Número de beneficiarios directos e indirectos.,CUANTITATIVO,CONTEO,beneficiarios,NO_APLICA,,,No se identifican beneficiarios directos o indirectos dentro del alcance descrito.,0.93
13,13,"Estados espacio-materiales de la gráfica digital""",TEC-01,IMPACTO_MAS_ALLA_ACADEMIA,TECNOLOGIA,El proyecto desarrolla productos tecnológicos con participación de actores no académicos o sectores aplicados.,CUALITATIVO,PRESENCIA,,NO_APLICA,,,El medio digital se analiza como objeto de estudio; no se describe desarrollo de productos tecnológicos.,0.95
13,13,"Estados espacio-materiales de la gráfica digital""",TEC-02,IMPACTO_MAS_ALLA_ACADEMIA,TECNOLOGIA,El proyecto incluye procesos participativos de validación tecnológica con usuarios reales.,CUALITATIVO,PRESENCIA,,NO_APLICA,,,No se plantea una tecnología que requiera validación con usuarios reales.,0.95
13,13,"Estados espacio-materiales de la gráfica digital""",TEC-03,IMPACTO_MAS_ALLA_ACADEMIA,TECNOLOGIA,Los resultados tecnológicos son desarrollados con potencial de comercialización.,CUALITATIVO,PRESENCIA,,NO_APLICA,,,No se describen resultados tecnológicos ni potencial de comercialización.,0.96
13,13,"Estados espacio-materiales de la gráfica digital""",TEC-04,IMPACTO_MAS_ALLA_ACADEMIA,TECNOLOGIA,El proyecto utiliza tecnología para maximizar el impacto positivo en comunidades o actores destinatarios.,CUALITATIVO,PRESENCIA,,NO_APLICA,,,"El uso de lo digital es conceptual y expresivo, no una acción para impactar destinatarios.",0.94
13,13,"Estados espacio-materiales de la gráfica digital""",TEC-05,IMPACTO_MAS_ALLA_ACADEMIA,TECNOLOGIA,El proyecto genera desarrollos tecnológicos originales con aplicación demostrada fuera del ámbito académico.,CUALITATIVO,PRESENCIA,,NO_APLICA,,,No se reportan desarrollos tecnológicos originales con aplicación externa demostrada.,0.96
13,13,"Estados espacio-materiales de la gráfica digital""",TEC-06,IMPACTO_MAS_ALLA_ACADEMIA,TECNOLOGIA,El proyecto aplica tecnologías preexistentes de forma novedosa y contextualizada para resolver problemas locales.,CUALITATIVO,PRESENCIA,,NO_APLICA,,,No se propone resolver problemas locales mediante tecnologías preexistentes.,0.96
13,13,"Estados espacio-materiales de la gráfica digital""",TEC-07,IMPACTO_MAS_ALLA_ACADEMIA,TECNOLOGIA,"Las soluciones tecnológicas generadas por el proyecto son adoptadas, adaptadas o sostenidas por actores de interés externos a la academia.",CUALITATIVO,PRESENCIA,,NO_APLICA,,,No se describen soluciones tecnológicas ni su adopción por actores externos.,0.96
13,13,"Estados espacio-materiales de la gráfica digital""",ECO-01,IMPACTO_MAS_ALLA_ACADEMIA,ECONOMIA,"El proyecto genera ingresos adicionales mediante la implementación, validación o comercialización de procesos, metodologías o productos nuevos o mejorados.",CUALITATIVO,CAMBIO,,NO_APLICA,,,"El proyecto no se orienta a implementación, validación o comercialización con generación de ingresos.",0.97
13,13,"Estados espacio-materiales de la gráfica digital""",ECO-02,IMPACTO_MAS_ALLA_ACADEMIA,ECONOMIA,El proyecto logra reducir costos en procesos organizativos o productivos mediante la implementación de mejoras o innovaciones.,CUALITATIVO,CAMBIO,,NO_APLICA,,,No aborda procesos organizativos o productivos ni reducción de costos.,0.98
13,13,"Estados espacio-materiales de la gráfica digital""",ECO-03,IMPACTO_MAS_ALLA_ACADEMIA,ECONOMIA,El proyecto genera nuevas oportunidades laborales directas o indirectas.,CUALITATIVO,CAMBIO,,NO_APLICA,,,No se plantean oportunidades laborales como resultado del proyecto.,0.98
13,13,"Estados espacio-materiales de la gráfica digital""",ECO-04,IMPACTO_MAS_ALLA_ACADEMIA,ECONOMIA,El proyecto fortalece o consolida eslabones clave de la cadena productiva y/o de suministros estratégicos.,CUALITATIVO,CAMBIO,,NO_APLICA,,,No se relaciona con cadenas productivas o de suministros.,0.98
13,13,"Estados espacio-materiales de la gráfica digital""",ECO-05,IMPACTO_MAS_ALLA_ACADEMIA,ECONOMIA,El proyecto contribuye a mejorar prácticas productivas sostenibles en los sectores o territorios involucrados.,CUALITATIVO,CAMBIO,,NO_APLICA,,,No se describen sectores o territorios con prácticas productivas sostenibles.,0.98
13,13,"Estados espacio-materiales de la gráfica digital""",ECO-06,IMPACTO_MAS_ALLA_ACADEMIA,ECONOMIA,"El proyecto impulsa el crecimiento económico de los grupos de interés (medido en TIR, ingresos, calidad de vida, etc.).",CUALITATIVO,CAMBIO,,NO_APLICA,,,No se plantea crecimiento económico de grupos de interés.,0.98
13,13,"Estados espacio-materiales de la gráfica digital""",ECO-07,IMPACTO_MAS_ALLA_ACADEMIA,ECONOMIA,El proyecto promueve capacidades productivas mediante la creación de redes colaborativas o estrategias de economía solidaria.,CUALITATIVO,CAMBIO,,NO_APLICA,,,"No se dirige a capacidades productivas, redes económicas o economía solidaria.",0.98
13,13,"Estados espacio-materiales de la gráfica digital""",AMB-01,IMPACTO_MAS_ALLA_ACADEMIA,MEDIO_AMBIENTE,"El proyecto desarrolla soluciones ambientales asociadas a servicios ecosistémicos, biodiversidad o sostenibilidad ambiental.",CUALITATIVO,PRESENCIA,,NO_APLICA,,,"El proyecto no aborda servicios ecosistémicos, biodiversidad ni sostenibilidad ambiental.",0.99
13,13,"Estados espacio-materiales de la gráfica digital""",AMB-02,IMPACTO_MAS_ALLA_ACADEMIA,MEDIO_AMBIENTE,"El proyecto genera mejoras sostenibles en el entorno ambiental, económico y social de los grupos de interés.",CUALITATIVO,CAMBIO,,NO_APLICA,,,"No plantea cambios en entornos ambientales, económicos o sociales de grupos de interés.",0.99
13,13,"Estados espacio-materiales de la gráfica digital""",SAL-01,IMPACTO_MAS_ALLA_ACADEMIA,SALUD,El proyecto fortalece el bienestar físico y mental de la población.,CUALITATIVO,CAMBIO,,NO_APLICA,,,El proyecto no tiene un objeto ni una intervención de salud o bienestar poblacional.,0.99
13,13,"Estados espacio-materiales de la gráfica digital""",SAL-02,IMPACTO_MAS_ALLA_ACADEMIA,SALUD,El proyecto contribuye a prevenir riesgos en salud pública.,CUALITATIVO,CAMBIO,,NO_APLICA,,,No aborda riesgos ni prevención en salud pública.,0.99
13,13,"Estados espacio-materiales de la gráfica digital""",SAL-03,IMPACTO_MAS_ALLA_ACADEMIA,SALUD,El proyecto implementa acciones orientadas a mejorar la calidad de vida de personas en situación de discapacidad.,CUALITATIVO,CAMBIO,,NO_APLICA,,,No se describen acciones para personas en situación de discapacidad.,0.99
13,13,"Estados espacio-materiales de la gráfica digital""",SAL-04,IMPACTO_MAS_ALLA_ACADEMIA,SALUD,El proyecto desarrolla intervenciones que contribuyeron a disminuir tasas de mortalidad en poblaciones específicas.,CUALITATIVO,CAMBIO,,NO_APLICA,,,No se describen intervenciones de salud ni efectos sobre mortalidad.,0.99
13,13,"Estados espacio-materiales de la gráfica digital""",SAL-05,IMPACTO_MAS_ALLA_ACADEMIA,SALUD,El proyecto fomenta el diálogo y la integración entre medicina occidental y tradicional/ancestral.,CUALITATIVO,CAMBIO,,NO_APLICA,,,"No se relaciona con medicina occidental, tradicional o ancestral.",0.99
13,13,"Estados espacio-materiales de la gráfica digital""",SAL-06,IMPACTO_MAS_ALLA_ACADEMIA,SALUD,El proyecto fortalece estrategias participativas de cuidado implementadas por distintos actores sociales.,CUALITATIVO,CAMBIO,,NO_APLICA,,,No se plantean estrategias participativas de cuidado.,0.99
13,13,"Estados espacio-materiales de la gráfica digital""",POL-01,IMPACTO_MAS_ALLA_ACADEMIA,POLITICA_PUBLICA,"El proyecto facilita la participación activa de los grupos de interés en procesos de formulación, monitoreo o evaluación de políticas públicas o iniciativas de ciencia ciudadana.",CUALITATIVO,PRESENCIA,,NO_APLICA,,,El proyecto no se orienta a políticas públicas ni a iniciativas de ciencia ciudadana.,0.99
13,13,"Estados espacio-materiales de la gráfica digital""",POL-02,IMPACTO_MAS_ALLA_ACADEMIA,POLITICA_PUBLICA,"Número de documentos oficiales (política pública, leyes, regulaciones o decisiones judiciales) que citan resultados del proyecto.",CUANTITATIVO,CONTEO,documentos_oficiales,NO_APLICA,,,No se reportan resultados vinculados con documentos oficiales.,0.99
13,13,"Estados espacio-materiales de la gráfica digital""",POL-03,IMPACTO_MAS_ALLA_ACADEMIA,POLITICA_PUBLICA,Número de políticas públicas o programas gubernamentales modificados o implementados con base en hallazgos del proyecto.,CUANTITATIVO,CONTEO,politicas_programas,NO_APLICA,,,No se plantean políticas públicas o programas gubernamentales como ámbito de aplicación.,0.99
13,13,"Estados espacio-materiales de la gráfica digital""",POL-04,IMPACTO_MAS_ALLA_ACADEMIA,POLITICA_PUBLICA,"Número de manuales, herramientas o metodologías derivadas del proyecto y adoptadas por entidades estatales.",CUANTITATIVO,CONTEO,manuales_herramientas_metodologias,NO_APLICA,,,No se describen herramientas o metodologías adoptadas por entidades estatales.,0.99
13,13,"Estados espacio-materiales de la gráfica digital""",POL-05,IMPACTO_MAS_ALLA_ACADEMIA,POLITICA_PUBLICA,Número de participaciones del equipo del proyecto en audiencias legislativas o judiciales.,CUANTITATIVO,CONTEO,participaciones,NO_APLICA,,,No se relaciona con audiencias legislativas o judiciales.,0.99
13,13,"Estados espacio-materiales de la gráfica digital""",POL-06,IMPACTO_MAS_ALLA_ACADEMIA,POLITICA_PUBLICA,El proyecto implica colaboración efectiva con entidades públicas o actores sociales en la formulación o evaluación de políticas.,CUALITATIVO,PRESENCIA,,NO_APLICA,,,No plantea colaboración con entidades públicas para formular o evaluar políticas.,0.99
13,13,"Estados espacio-materiales de la gráfica digital""",POL-07,IMPACTO_MAS_ALLA_ACADEMIA,POLITICA_PUBLICA,Número de informes técnicos o documentos de política generados desde el proyecto y entregados a entidades gubernamentales.,CUANTITATIVO,CONTEO,informes_documentos_politica,NO_APLICA,,,No se prevé la elaboración de documentos dirigidos a entidades gubernamentales.,0.99
13,13,"Estados espacio-materiales de la gráfica digital""",POL-08,IMPACTO_MAS_ALLA_ACADEMIA,POLITICA_PUBLICA,"Número de seminarios, talleres o capacitaciones organizadas para funcionarios públicos basadas en el proyecto.",CUANTITATIVO,CONTEO,seminarios_talleres_capacitaciones,NO_APLICA,,,No se contemplan actividades para funcionarios públicos.,0.99
13,13,"Estados espacio-materiales de la gráfica digital""",POL-09,IMPACTO_MAS_ALLA_ACADEMIA,POLITICA_PUBLICA,"Número de redes relacionadas con políticas públicas en las que el proyecto ha participado o contribuido a crear, conformadas por actores de diversos sectores.",CUANTITATIVO,CONTEO,redes,NO_APLICA,,,No se vincula con redes relacionadas con políticas públicas.,0.99
14,2-s2.0-85134621221,Use of scaffolds and regenerative materials for the treatment of immature necrotic permanent teeth with periapical lesion: Umbrella review,COL-01,CONDICIONES_COLABORACION,,"El proyecto incorpora enfoques interdisciplinarios o transdisciplinarios tanto en el planteamiento del problema como en los métodos, tipos de análisis y perspectivas conceptuales utilizadas.",CUALITATIVO,PRESENCIA,,EVIDENCIA_PARCIAL,,"regenerative endodontics, which is based on tissue engineering",El resumen integra endodoncia e ingeniería de tejidos. No detalla un enfoque interdisciplinario en todas las etapas metodológicas y analíticas.,0.76
14,2-s2.0-85134621221,Use of scaffolds and regenerative materials for the treatment of immature necrotic permanent teeth with periapical lesion: Umbrella review,COL-02,CONDICIONES_COLABORACION,,El proyecto cuenta con la participación activa y significativa de actores externos (académicos y/o no académicos) en distintas etapas del proceso investigativo.,CUALITATIVO,PRESENCIA,,SIN_EVIDENCIA,,,No se describe participación activa de actores externos al equipo investigador.,0.98
14,2-s2.0-85134621221,Use of scaffolds and regenerative materials for the treatment of immature necrotic permanent teeth with periapical lesion: Umbrella review,COL-03,CONDICIONES_COLABORACION,,"Nivel de participación efectiva de actores de la comunidad, Estado, sociedad o empresa en la formulación, ejecución y evaluación del proyecto.",CUALITATIVO,NIVEL,,SIN_EVIDENCIA,,,"No se reporta participación de comunidad, Estado, sociedad o empresa.",0.98
14,2-s2.0-85134621221,Use of scaffolds and regenerative materials for the treatment of immature necrotic permanent teeth with periapical lesion: Umbrella review,ASC-01,APROPIACION_SOCIAL,,El proyecto establece mecanismos para el diálogo de saberes entre actores académicos y otros actores sociales.,CUALITATIVO,PRESENCIA,,SIN_EVIDENCIA,,,No se describen mecanismos de diálogo de saberes con actores sociales.,0.98
14,2-s2.0-85134621221,Use of scaffolds and regenerative materials for the treatment of immature necrotic permanent teeth with periapical lesion: Umbrella review,ASC-02,APROPIACION_SOCIAL,,"La solución generada por el proyecto es usada, adaptada, replicada o sostenida por la comunidad, territorio o entidad beneficiaria.",CUALITATIVO,PRESENCIA,,SIN_EVIDENCIA,,,"No se informa uso, adaptación o sostenimiento comunitario de una solución.",0.98
14,2-s2.0-85134621221,Use of scaffolds and regenerative materials for the treatment of immature necrotic permanent teeth with periapical lesion: Umbrella review,ASC-03,APROPIACION_SOCIAL,,"Los materiales y productos entregados son pertinentes, comprensibles, de alta calidad y valorados positivamente por los grupos de interés.",CUALITATIVO,PRESENCIA,,SIN_EVIDENCIA,,,No se reportan productos entregados ni valoración de grupos de interés.,0.98
14,2-s2.0-85134621221,Use of scaffolds and regenerative materials for the treatment of immature necrotic permanent teeth with periapical lesion: Umbrella review,DIV-01,DIVULGACION,,El proyecto desarrolla productos y estrategias eficaces para comunicar el conocimiento generado a públicos no especializados.,CUALITATIVO,PRESENCIA,,SIN_EVIDENCIA,,,No se describen estrategias de comunicación para públicos no especializados.,0.97
14,2-s2.0-85134621221,Use of scaffolds and regenerative materials for the treatment of immature necrotic permanent teeth with periapical lesion: Umbrella review,DIV-02,DIVULGACION,,"Número de productos (comunicados, artículos, blogs, libros, videos, material para redes sociales, entre otros) diseñados y utilizados para comunicar los resultados del proyecto a públicos diversos.",CUANTITATIVO,CONTEO,productos,SIN_EVIDENCIA,,,No se cuantifican productos de divulgación destinados a públicos diversos.,0.99
14,2-s2.0-85134621221,Use of scaffolds and regenerative materials for the treatment of immature necrotic permanent teeth with periapical lesion: Umbrella review,DIV-03,DIVULGACION,,Número de menciones en medios de comunicación y redes sociales de los hallazgos del proyecto.,CUANTITATIVO,CONTEO,menciones,SIN_EVIDENCIA,,,No se reportan menciones en medios ni redes sociales.,0.99
14,2-s2.0-85134621221,Use of scaffolds and regenerative materials for the treatment of immature necrotic permanent teeth with periapical lesion: Umbrella review,DIV-04,DIVULGACION,,"Nivel en que los resultados, metodologías o saberes generados por el proyecto son difundidos en formatos comprensibles, abiertos y reutilizables, y en que dichos materiales son efectivamente consultados y aprovechados por públicos diversos.",CUALITATIVO,NIVEL,,SIN_EVIDENCIA,,,"No hay información sobre formatos abiertos, reutilizables o su aprovechamiento por públicos diversos.",0.98
14,2-s2.0-85134621221,Use of scaffolds and regenerative materials for the treatment of immature necrotic permanent teeth with periapical lesion: Umbrella review,DIV-05,DIVULGACION,,Número de espacios públicos promovidos por el proyecto para debatir la problemática investigativa y social más allá del ámbito académico.,CUANTITATIVO,CONTEO,espacios_publicos,SIN_EVIDENCIA,,,No se describen espacios públicos de debate promovidos por el proyecto.,0.99
14,2-s2.0-85134621221,Use of scaffolds and regenerative materials for the treatment of immature necrotic permanent teeth with periapical lesion: Umbrella review,CUL-01,IMPACTO_MAS_ALLA_ACADEMIA,CULTURA,"El proyecto fortalece procesos de construcción, preservación y revitalización de la memoria e identidad cultural en comunidades o territorios.",CUALITATIVO,CAMBIO,,NO_APLICA,,,La revisión se centra en tratamiento endodóntico y no en memoria o identidad cultural.,0.99
14,2-s2.0-85134621221,Use of scaffolds and regenerative materials for the treatment of immature necrotic permanent teeth with periapical lesion: Umbrella review,CUL-02,IMPACTO_MAS_ALLA_ACADEMIA,CULTURA,"El proyecto promueve la conservación, valorización o enriquecimiento del patrimonio cultural, ya sea material o inmaterial.",CUALITATIVO,CAMBIO,,NO_APLICA,,,El objeto de estudio no corresponde al patrimonio cultural.,0.99
14,2-s2.0-85134621221,Use of scaffolds and regenerative materials for the treatment of immature necrotic permanent teeth with periapical lesion: Umbrella review,SOC-01,IMPACTO_MAS_ALLA_ACADEMIA,SOCIEDAD,Mejora en la calidad de vida o bienestar atribuida al proyecto.,CUALITATIVO,CAMBIO,,SIN_EVIDENCIA,,,"Se reportan resultados clínicos revisados, pero no una mejora demostrada en calidad de vida o bienestar atribuible al proyecto.",0.95
14,2-s2.0-85134621221,Use of scaffolds and regenerative materials for the treatment of immature necrotic permanent teeth with periapical lesion: Umbrella review,SOC-02,IMPACTO_MAS_ALLA_ACADEMIA,SOCIEDAD,"El proyecto contribuye a consolidar redes de colaboración y alianzas entre comunidades, organizaciones e instituciones.",CUALITATIVO,CAMBIO,,SIN_EVIDENCIA,,,"No se describen redes o alianzas entre comunidades, organizaciones e instituciones.",0.98
14,2-s2.0-85134621221,Use of scaffolds and regenerative materials for the treatment of immature necrotic permanent teeth with periapical lesion: Umbrella review,SOC-03,IMPACTO_MAS_ALLA_ACADEMIA,SOCIEDAD,"El proyecto contribuyó a enfrentar desigualdades, exclusión o injusticia, promoviendo justicia social, equidad, inclusión y respeto a los derechos humanos.",CUALITATIVO,CAMBIO,,SIN_EVIDENCIA,,,"No se reportan efectos sobre desigualdad, inclusión, equidad o derechos humanos.",0.99
14,2-s2.0-85134621221,Use of scaffolds and regenerative materials for the treatment of immature necrotic permanent teeth with periapical lesion: Umbrella review,SOC-04,IMPACTO_MAS_ALLA_ACADEMIA,SOCIEDAD,Número de beneficiarios directos e indirectos.,CUANTITATIVO,CONTEO,beneficiarios,SIN_EVIDENCIA,,,No se informa el número de beneficiarios directos o indirectos.,0.99
14,2-s2.0-85134621221,Use of scaffolds and regenerative materials for the treatment of immature necrotic permanent teeth with periapical lesion: Umbrella review,TEC-01,IMPACTO_MAS_ALLA_ACADEMIA,TECNOLOGIA,El proyecto desarrolla productos tecnológicos con participación de actores no académicos o sectores aplicados.,CUALITATIVO,PRESENCIA,,SIN_EVIDENCIA,,,"La revisión evalúa materiales existentes, sin describir desarrollo tecnológico con actores no académicos.",0.97
14,2-s2.0-85134621221,Use of scaffolds and regenerative materials for the treatment of immature necrotic permanent teeth with periapical lesion: Umbrella review,TEC-02,IMPACTO_MAS_ALLA_ACADEMIA,TECNOLOGIA,El proyecto incluye procesos participativos de validación tecnológica con usuarios reales.,CUALITATIVO,PRESENCIA,,SIN_EVIDENCIA,,,No se describen procesos participativos de validación con usuarios reales.,0.98
14,2-s2.0-85134621221,Use of scaffolds and regenerative materials for the treatment of immature necrotic permanent teeth with periapical lesion: Umbrella review,TEC-03,IMPACTO_MAS_ALLA_ACADEMIA,TECNOLOGIA,Los resultados tecnológicos son desarrollados con potencial de comercialización.,CUALITATIVO,PRESENCIA,,SIN_EVIDENCIA,,,No se reporta desarrollo tecnológico ni potencial de comercialización.,0.98
14,2-s2.0-85134621221,Use of scaffolds and regenerative materials for the treatment of immature necrotic permanent teeth with periapical lesion: Umbrella review,TEC-04,IMPACTO_MAS_ALLA_ACADEMIA,TECNOLOGIA,El proyecto utiliza tecnología para maximizar el impacto positivo en comunidades o actores destinatarios.,CUALITATIVO,PRESENCIA,,SIN_EVIDENCIA,,,No se evidencia uso de tecnología para maximizar impacto en comunidades o actores destinatarios.,0.98
14,2-s2.0-85134621221,Use of scaffolds and regenerative materials for the treatment of immature necrotic permanent teeth with periapical lesion: Umbrella review,TEC-05,IMPACTO_MAS_ALLA_ACADEMIA,TECNOLOGIA,El proyecto genera desarrollos tecnológicos originales con aplicación demostrada fuera del ámbito académico.,CUALITATIVO,PRESENCIA,,SIN_EVIDENCIA,,,No se reportan desarrollos tecnológicos originales ni aplicación demostrada fuera de la academia.,0.99
14,2-s2.0-85134621221,Use of scaffolds and regenerative materials for the treatment of immature necrotic permanent teeth with periapical lesion: Umbrella review,TEC-06,IMPACTO_MAS_ALLA_ACADEMIA,TECNOLOGIA,El proyecto aplica tecnologías preexistentes de forma novedosa y contextualizada para resolver problemas locales.,CUALITATIVO,PRESENCIA,,SIN_EVIDENCIA,,,No se describe una aplicación novedosa y contextualizada de tecnologías para problemas locales.,0.98
14,2-s2.0-85134621221,Use of scaffolds and regenerative materials for the treatment of immature necrotic permanent teeth with periapical lesion: Umbrella review,TEC-07,IMPACTO_MAS_ALLA_ACADEMIA,TECNOLOGIA,"Las soluciones tecnológicas generadas por el proyecto son adoptadas, adaptadas o sostenidas por actores de interés externos a la academia.",CUALITATIVO,PRESENCIA,,SIN_EVIDENCIA,,,"No se informa adopción, adaptación o sostenimiento externo de soluciones tecnológicas.",0.99
14,2-s2.0-85134621221,Use of scaffolds and regenerative materials for the treatment of immature necrotic permanent teeth with periapical lesion: Umbrella review,ECO-01,IMPACTO_MAS_ALLA_ACADEMIA,ECONOMIA,"El proyecto genera ingresos adicionales mediante la implementación, validación o comercialización de procesos, metodologías o productos nuevos o mejorados.",CUALITATIVO,CAMBIO,,SIN_EVIDENCIA,,,No se reporta generación de ingresos mediante implementación o comercialización.,0.99
14,2-s2.0-85134621221,Use of scaffolds and regenerative materials for the treatment of immature necrotic permanent teeth with periapical lesion: Umbrella review,ECO-02,IMPACTO_MAS_ALLA_ACADEMIA,ECONOMIA,El proyecto logra reducir costos en procesos organizativos o productivos mediante la implementación de mejoras o innovaciones.,CUALITATIVO,CAMBIO,,SIN_EVIDENCIA,,,No se presentan resultados sobre reducción de costos.,0.99
14,2-s2.0-85134621221,Use of scaffolds and regenerative materials for the treatment of immature necrotic permanent teeth with periapical lesion: Umbrella review,ECO-03,IMPACTO_MAS_ALLA_ACADEMIA,ECONOMIA,El proyecto genera nuevas oportunidades laborales directas o indirectas.,CUALITATIVO,CAMBIO,,SIN_EVIDENCIA,,,No se reportan oportunidades laborales generadas por el proyecto.,0.99
14,2-s2.0-85134621221,Use of scaffolds and regenerative materials for the treatment of immature necrotic permanent teeth with periapical lesion: Umbrella review,ECO-04,IMPACTO_MAS_ALLA_ACADEMIA,ECONOMIA,El proyecto fortalece o consolida eslabones clave de la cadena productiva y/o de suministros estratégicos.,CUALITATIVO,CAMBIO,,SIN_EVIDENCIA,,,No se describen efectos sobre cadenas productivas o de suministros.,0.99
14,2-s2.0-85134621221,Use of scaffolds and regenerative materials for the treatment of immature necrotic permanent teeth with periapical lesion: Umbrella review,ECO-05,IMPACTO_MAS_ALLA_ACADEMIA,ECONOMIA,El proyecto contribuye a mejorar prácticas productivas sostenibles en los sectores o territorios involucrados.,CUALITATIVO,CAMBIO,,SIN_EVIDENCIA,,,No se describen mejoras en prácticas productivas sostenibles.,0.99
14,2-s2.0-85134621221,Use of scaffolds and regenerative materials for the treatment of immature necrotic permanent teeth with periapical lesion: Umbrella review,ECO-06,IMPACTO_MAS_ALLA_ACADEMIA,ECONOMIA,"El proyecto impulsa el crecimiento económico de los grupos de interés (medido en TIR, ingresos, calidad de vida, etc.).",CUALITATIVO,CAMBIO,,SIN_EVIDENCIA,,,No se presentan resultados de crecimiento económico de grupos de interés.,0.99
14,2-s2.0-85134621221,Use of scaffolds and regenerative materials for the treatment of immature necrotic permanent teeth with periapical lesion: Umbrella review,ECO-07,IMPACTO_MAS_ALLA_ACADEMIA,ECONOMIA,El proyecto promueve capacidades productivas mediante la creación de redes colaborativas o estrategias de economía solidaria.,CUALITATIVO,CAMBIO,,SIN_EVIDENCIA,,,No se reportan redes colaborativas o estrategias de economía solidaria para capacidades productivas.,0.99
14,2-s2.0-85134621221,Use of scaffolds and regenerative materials for the treatment of immature necrotic permanent teeth with periapical lesion: Umbrella review,AMB-01,IMPACTO_MAS_ALLA_ACADEMIA,MEDIO_AMBIENTE,"El proyecto desarrolla soluciones ambientales asociadas a servicios ecosistémicos, biodiversidad o sostenibilidad ambiental.",CUALITATIVO,PRESENCIA,,NO_APLICA,,,El objeto de la revisión es clínico-endodóntico y no aborda soluciones ambientales.,0.99
14,2-s2.0-85134621221,Use of scaffolds and regenerative materials for the treatment of immature necrotic permanent teeth with periapical lesion: Umbrella review,AMB-02,IMPACTO_MAS_ALLA_ACADEMIA,MEDIO_AMBIENTE,"El proyecto genera mejoras sostenibles en el entorno ambiental, económico y social de los grupos de interés.",CUALITATIVO,CAMBIO,,NO_APLICA,,,La revisión no corresponde a intervenciones sobre el entorno ambiental de grupos de interés.,0.98
14,2-s2.0-85134621221,Use of scaffolds and regenerative materials for the treatment of immature necrotic permanent teeth with periapical lesion: Umbrella review,SAL-01,IMPACTO_MAS_ALLA_ACADEMIA,SALUD,El proyecto fortalece el bienestar físico y mental de la población.,CUALITATIVO,CAMBIO,,EVIDENCIA_PARCIAL,,periapical lesion repair,Se informan resultados clínicos relacionados con reparación de lesiones. No se demuestra fortalecimiento del bienestar físico o mental de una población.,0.89
14,2-s2.0-85134621221,Use of scaffolds and regenerative materials for the treatment of immature necrotic permanent teeth with periapical lesion: Umbrella review,SAL-02,IMPACTO_MAS_ALLA_ACADEMIA,SALUD,El proyecto contribuye a prevenir riesgos en salud pública.,CUALITATIVO,CAMBIO,,SIN_EVIDENCIA,,,No se reportan contribuciones a la prevención de riesgos en salud pública.,0.98
14,2-s2.0-85134621221,Use of scaffolds and regenerative materials for the treatment of immature necrotic permanent teeth with periapical lesion: Umbrella review,SAL-03,IMPACTO_MAS_ALLA_ACADEMIA,SALUD,El proyecto implementa acciones orientadas a mejorar la calidad de vida de personas en situación de discapacidad.,CUALITATIVO,CAMBIO,,NO_APLICA,,,La revisión no trata intervenciones orientadas a personas en situación de discapacidad.,0.99
14,2-s2.0-85134621221,Use of scaffolds and regenerative materials for the treatment of immature necrotic permanent teeth with periapical lesion: Umbrella review,SAL-04,IMPACTO_MAS_ALLA_ACADEMIA,SALUD,El proyecto desarrolla intervenciones que contribuyeron a disminuir tasas de mortalidad en poblaciones específicas.,CUALITATIVO,CAMBIO,,NO_APLICA,,,El estudio no aborda mortalidad ni tasas de mortalidad en poblaciones específicas.,0.99
14,2-s2.0-85134621221,Use of scaffolds and regenerative materials for the treatment of immature necrotic permanent teeth with periapical lesion: Umbrella review,SAL-05,IMPACTO_MAS_ALLA_ACADEMIA,SALUD,El proyecto fomenta el diálogo y la integración entre medicina occidental y tradicional/ancestral.,CUALITATIVO,CAMBIO,,NO_APLICA,,,La revisión no aborda medicina tradicional o ancestral.,0.99
14,2-s2.0-85134621221,Use of scaffolds and regenerative materials for the treatment of immature necrotic permanent teeth with periapical lesion: Umbrella review,SAL-06,IMPACTO_MAS_ALLA_ACADEMIA,SALUD,El proyecto fortalece estrategias participativas de cuidado implementadas por distintos actores sociales.,CUALITATIVO,CAMBIO,,SIN_EVIDENCIA,,,No se describen estrategias participativas de cuidado implementadas por actores sociales.,0.98
